OA11CD,LSOA11CD,LAD11NM,LSOA11NM,POPDEN,AVHHOLDSZ,OA_Area,VM1_q,VM3_q,VM4_q,VM5_q,VM6_q,VM7_q,ENG_q,RENT_q,BAME_q,TEMP_q,Croydon_In,Cr_woodlan,Cr_greensp,Area_Canop,%_Canopy O,Education_,Nursing_5,Hospital_5,NationalRo,RegionalRo,RailBuffer,Station_5,Q_Industri,Q_woodland,Q_greenspa,Q_CanopyOu,MaxAvLST,MaxAvLST_q,Roads_comb,PU5_q,PO75_q,Poll_q,VM2_q,Basement_5,Roof_Count,Q_Roof_Cou,VM2,VM3,VM4,VM5,VM6,VM7,PU5,PU75,ENG,RENT,BAME,TEMP,Hosp_Count,Rail_Count,Nursing_Co,School_Cou,Adapt_A,Adapt_B,Adapt_C,Adapt_D,Adapt_E,Adapt_F,Adapt_G,Adapt_H,Adapt_I,Adapt_J,Adapt_K,Adapt_L,Adapt_M,Adapt_N,Adapt_O,Adapt_P,Adapt_Q,Adapt_R,Adapt_S,Adapt_T,Adapt_U
E00005478,E01001099,Croydon,Croydon 040D,80.6000,2.3000,36236.498,"3","5","5","4","1","5","2","4","1","1",0.000000000000000,3.642046905587206,0.000000000000000,11710.115,32.32,0,0,0,5,4,0,0,1,2,5,1,33.080579121907554,2,5,"4","2","5","2",0,5,4,25.020000000000000,11.129670143127441,29.189540863037109,0.011706284086808,58.128129099116506,100.000000000000000,6.960000000000000,4.300000000000000,1.110000000000000,23.960000000000001,34.710000000000001,17.800429094800098,0,0,0,0,24,17,20,8,16,8,11,10,13,9,13,9,12,11,8,13,18,18,14,14,7
E00004867,E01000981,Croydon,Croydon 017B,103.0000,2.2000,23889.092,"2","3","2","5","5","5","3","2","2","4",0.000000000000000,0.000000000000000,0.000000000000000,2274.332,9.52,5,0,0,0,4,0,0,1,5,5,3,34.793769836425781,4,3,"4","2","2","4",0,0,1,10.850000000000000,10.253700256347656,24.363180160522461,0.019277391499919,17.103044077347484,83.000000000000000,6.890000000000000,4.230000000000002,2.700000000000000,8.170000000000000,44.200000000000003,18.051326900933297,0,0,0,1,30,26,28,12,29,10,12,10,12,8,10,15,15,16,12,14,22,22,18,18,13
E00004864,E01000981,Croydon,Croydon 017B,67.3000,2.6000,45341.021,"2","3","2","5","5","5","3","2","2","4",0.000000000000000,0.787562094036330,4.890195959531182,2847.527,6.28,5,0,0,0,4,0,0,1,2,2,4,35.051863098144530,4,3,"4","2","2","4",0,3,4,10.850000000000000,10.253700256347656,24.363180160522461,0.019277391499919,17.103044077347484,83.000000000000000,6.890000000000000,4.230000000000002,2.700000000000000,8.170000000000000,44.200000000000003,18.051326900933297,0,0,0,1,30,26,28,12,30,10,12,13,15,8,10,15,15,17,12,14,22,22,18,18,13
E00005671,E01001136,Croydon,Croydon 007A,107.8000,1.7000,22168.541,"4","4","4","3","4","3","4","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,2082.329,9.39,5,0,0,0,0,0,0,1,5,5,3,36.434991455078126,5,,"5","3","4","5",0,3,4,7.340000000000000,10.567970275878906,26.621660232543945,0.008570893954771,32.934310280397092,47.000000000000000,7.660000000000000,5.740000000000000,3.770000000000000,13.890000000000001,55.359999999999999,18.050053351391036,0,0,0,1,31,24,28,11,27,13,17,12,16,12,15,17,16,10,9,13,26,26,21,21,17
E00005673,E01001144,Croydon,Croydon 007E,153.0000,2.2000,21917.629,"5","3","3","5","4","5","4","4","4","4",0.000000000000000,0.000000000000000,0.000000000000000,2276.872,10.39,0,0,0,0,0,0,0,1,5,5,3,35.688000679016113,5,,"3","2","3","4",0,0,1,12.802000000000000,10.375069618225098,25.364660263061523,0.019369139956393,28.084197808523708,100.000000000000000,6.050000000000000,4.620000000000000,3.570000000000000,23.039999999999999,59.500000000000000,18.050053351391036,0,0,0,0,31,22,27,14,27,10,15,11,16,14,14,14,15,12,9,12,21,21,18,18,12
E00005672,E01001145,Croydon,Croydon 008C,108.4000,2.0000,22072.043,"5","3","4","5","4","5","4","5","4","3",0.000000000000000,0.000000000000000,0.000000000000000,1803.592,8.17,5,0,0,0,4,5,0,1,5,5,4,35.665647983551025,5,3,"4","2","3","4",5,2,3,12.733000000000001,10.439140319824219,25.743810653686523,0.028493865514758,26.288213354480622,100.000000000000000,7.100000000000000,4.320000000000001,4.210000000000000,44.270000000000003,65.480000000000004,18.046720968578256,0,0,0,1,37,27,32,19,33,11,16,13,18,15,16,20,16,16,12,15,27,27,23,23,17
E00005022,E01001008,Croydon,Croydon 019B,62.5000,3.0000,39857.178,"4","5","5","3","5","4","5","5","5","5",0.000000000000000,0.000000000000000,0.000000000000000,1197.478,3.00,5,0,0,0,0,0,0,1,5,5,5,35.719239711761475,5,,"2","2","5","5",0,1,2,5.229000000000000,12.539219856262209,40.106601715087891,0.007931352043814,19.639691944190137,78.000000000000000,5.730000000000000,4.180000000000000,5.520000000000000,31.190000000000001,70.060000000000002,18.154664527831414,0,0,0,1,36,27,31,12,31,9,13,10,14,14,13,14,12,13,10,15,24,24,22,22,16
E00005371,E01001080,Croydon,Croydon 036C,59.1000,1.9000,45286.606,"5","2","2","3","4","1","2","5","2","1",0.000000000000000,0.000000000000000,8.122588190947814,7112.304,15.71,0,0,0,0,0,5,5,1,5,1,2,33.226087888081871,2,,"3","5","2","4",0,8,5,10.064000000000000,10.090430259704590,23.780929565429688,0.010429895405840,31.035591157463017,0.000000000000000,5.860000000000000,9.359999999999999,1.680000000000000,72.790000000000006,37.729999999999997,17.585346265573666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005229,E01001049,Croydon,Croydon 023C,23.3000,3.0000,130356.057,"1","5","5","1","4","4","2","1","4","4",0.000000000000000,0.082592525210727,6.012552438142572,27969.351,21.46,0,0,0,5,0,0,0,1,2,2,1,33.099284887313843,2,4,"2","5","5","2",0,2,3,23.010000000000002,11.168700218200684,31.092929840087891,0.002573676721978,30.712537250253817,67.000000000000000,5.560000000000000,12.359999999999999,1.650000000000000,0.390000000000000,62.130000000000003,18.089786570449583,0,0,0,0,18,16,17,6,13,9,10,6,7,4,9,13,10,10,10,15,11,11,9,9,8
E00005228,E01001048,Croydon,Croydon 020C,95.4000,1.9000,21462.210,"4","5","5","4","1","5","4","3","4","3",0.000000000000000,0.000000000000000,0.000000000000000,4052.953,18.88,0,0,0,0,0,0,0,1,5,5,2,34.936287562052406,4,,"5","1","5","5",5,10,5,6.487000000000000,16.373249053955078,62.829959869384766,0.011324201882487,53.189593515096931,100.000000000000000,7.770000000000000,0.610000000000000,3.540000000000000,11.490000000000000,64.109999999999999,18.038260221979364,0,0,0,0,26,19,23,14,20,10,14,13,17,11,13,11,14,7,5,10,22,22,17,17,9
E00005935,E01001190,Croydon,Croydon 045C,27.9000,2.7000,141966.577,"4","2","2","2","1","1","2","4","4","5",0.000000000000000,17.029218929532874,74.489575931080950,38121.175,26.85,0,0,0,0,0,5,0,1,1,1,1,35.098131179809570,4,,"3","1","2","2",0,2,3,23.324000000000002,10.219400405883791,24.223430633544918,0.006556130916856,59.742742979845943,0.000000000000000,6.520000000000000,3.420000000000000,1.600000000000000,18.870000000000001,59.159999999999997,18.186933107141758,0,0,0,0,18,10,14,7,13,8,12,9,13,12,12,14,10,4,5,7,15,15,12,12,9
E00005934,E01001187,Croydon,Croydon 017E,131.3000,2.1000,23194.795,"3","3","3","5","5","5","4","4","4","4",0.000000000000000,0.000000000000000,0.000000000000000,1212.093,5.23,0,0,0,0,0,0,0,1,5,5,5,36.909694671630859,5,,"3","2","3","4",0,6,4,9.363000000000000,10.375579833984377,25.279050827026367,0.024482669930083,23.312593920387098,94.000000000000000,6.070000000000000,3.790000000000000,2.990000000000000,18.960000000000001,58.520000000000003,18.051326900933297,0,0,0,0,30,23,26,13,28,10,13,14,17,12,12,15,15,15,10,13,19,19,16,16,10
E00005937,E01001190,Croydon,Croydon 045C,72.4000,2.7000,43116.924,"4","2","2","2","1","1","2","4","4","5",0.000000000000000,1.616583877581541,0.550971494992747,4747.501,11.01,0,0,0,0,0,5,5,1,2,2,3,34.133598804473877,3,,"3","1","2","2",0,1,2,23.324000000000002,10.219400405883791,24.223430633544918,0.006556130916856,59.742742979845943,0.000000000000000,6.520000000000000,3.420000000000000,1.600000000000000,18.870000000000001,59.159999999999997,18.186933107141758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00004948,E01000989,Croydon,Croydon 018A,62.0000,2.7000,55758.974,"2","2","2","3","4","3","2","1","2","4",0.000000000000000,0.000000000000000,0.122021951266828,3795.955,6.81,5,0,0,0,0,0,0,1,5,2,4,33.368580681937082,2,,"1","4","2","4",0,0,1,12.609000000000000,10.084420204162598,23.503049850463867,0.008358308756550,33.769942425794291,58.000000000000000,4.570000000000000,7.230000000000000,1.180000000000000,3.660000000000000,39.210000000000001,18.091418610649374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005932,E01001185,Croydon,Croydon 014B,89.3000,2.2000,32165.868,"3","3","3","2","4","1","4","2","3","4",0.000000000000000,6.084818201430496,0.000000000000000,4309.148,13.40,0,0,0,0,4,5,0,1,1,5,3,34.436945915222168,3,3,"4","2","3","3",0,13,5,16.920999999999999,10.269900321960449,24.543949127197266,0.007277999173566,33.435130334643972,0.000000000000000,6.620000000000000,4.220000000000000,2.880000000000000,7.020000000000000,46.880000000000003,18.066756843567688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005911,E01001185,Croydon,Croydon 014B,74.4000,2.0000,26510.438,"3","3","3","2","4","1","4","2","3","4",0.000000000000000,11.041868582898847,14.043487847107636,5771.352,21.77,5,0,0,0,0,0,0,1,1,1,1,34.314607620239258,3,,"4","2","3","3",0,0,1,16.920999999999999,10.269900321960449,24.543949127197266,0.007277999173566,33.435130334643972,0.000000000000000,6.620000000000000,4.220000000000000,2.880000000000000,7.020000000000000,46.880000000000003,18.066756843567688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005029,E01001010,Croydon,Croydon 019D,119.8000,2.9000,29468.773,"5","5","4","3","5","5","4","5","4","5",0.000000000000000,0.000000000000000,0.000000000000000,749.945,2.54,0,0,0,0,4,0,0,1,5,5,5,36.464188893636070,5,3,"2","1","4","5",0,1,2,2.559000000000000,10.942540168762209,27.071950912475582,0.008127562701833,13.121040746602411,100.000000000000000,5.120000000000000,3.470000000000000,3.690000000000000,39.869999999999997,63.399999999999999,18.154664527831414,0,0,0,0,32,22,27,13,28,8,13,10,15,15,13,13,11,16,13,17,19,19,17,17,11
E00005843,E01001172,Croydon,Croydon 028D,5.3000,2.8000,539440.866,"5","3","4","2","5","5","3","5","4","1",69.616378337825282,1.973576321711507,14.626854642228999,34214.532,6.34,5,0,0,5,0,0,0,5,2,1,4,34.762404600779213,4,4,"2","1","4","5",0,1,2,4.575000000000000,10.437729835510254,26.106540679931641,0.005208940151945,22.188198378703863,100.000000000000000,5.300000000000000,2.490000000000000,2.350000000000000,51.030000000000001,58.939999999999998,17.767611451152426,0,0,0,1,35,25,30,12,30,7,12,8,13,14,13,12,9,15,13,17,22,22,20,20,15
E00005848,E01001173,Croydon,Croydon 028E,8.6000,2.3000,371446.065,"3","2","2","1","1","5","3","4","3","2",0.000000000000000,4.213602544398557,78.136437053078751,49524.856,13.33,5,0,0,5,0,0,0,1,2,1,3,32.856073379516602,2,4,"4","2","2","3",0,13,5,14.045999999999999,10.098810195922852,23.818529129028320,0.004164066283821,69.813973736354754,100.000000000000000,6.770000000000000,4.730000000000000,1.910000000000000,22.719999999999999,54.710000000000001,17.954383753167015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005328,E01001075,Croydon,Croydon 040C,28.4000,2.3000,136625.972,"1","3","4","2","1","2","2","2","1","1",0.000000000000000,6.034272850358344,10.878830007780383,42638.119,31.21,5,5,0,5,0,5,0,1,1,1,1,30.869825499398367,1,4,"3","3","4","1",0,0,1,30.584000000000000,10.451660156250000,26.580739974975582,0.007316383455718,69.241775454198034,27.000000000000000,6.600000000000000,6.290000000000000,1.020000000000000,8.660000000000000,30.370000000000001,17.770305825740259,0,0,1,1,23,15,16,4,13,7,8,4,5,4,9,13,9,8,6,10,16,21,13,18,15
E00005329,E01001068,Croydon,Croydon 042A,22.3000,2.5000,169017.486,"2","1","1","2","2","1","1","4","1","1",0.000000000000000,5.015608299916766,8.109727625598994,37926.879,22.44,0,0,0,0,0,0,0,1,2,1,1,29.391195058822632,1,,"3","4","1","1",0,1,2,35.563000000000002,9.634182929992676,20.942979812622070,0.006915274099421,43.134439034386375,7.000000000000000,6.540000000000000,7.740000000000000,0.400000000000000,17.059999999999999,29.440000000000001,17.770305825740259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005761,E01001150,Croydon,Croydon 006C,103.8000,3.1000,31555.792,"3","4","4","2","3","5","3","3","3","4",0.000000000000000,0.000000000000000,0.004499207602076,2782.279,8.82,0,0,0,0,0,0,0,1,5,2,3,34.050703684488930,3,,"3","2","4","1",0,1,2,35.741999999999997,10.568739891052246,26.582839965820312,0.004935271168270,41.047010728881204,100.000000000000000,6.150000000000000,4.280000000000000,2.550000000000000,10.220000000000001,53.490000000000002,18.055822463732770,0,0,0,0,23,17,20,8,19,8,11,7,10,9,11,11,10,8,6,10,15,15,12,12,8
E00005039,E01001007,Croydon,Croydon 016B,130.7000,3.1000,26656.947,"3","5","5","5","5","1","5","2","5","3",0.130957786607263,0.000000000000000,0.000000000000000,407.411,1.53,0,0,0,0,4,0,0,5,5,5,5,37.337897300720215,5,3,"1","2","5","5",0,0,1,5.697000000000000,10.922619819641113,28.374269485473633,0.019999441317118,19.966028788955576,12.000000000000000,3.830000000000000,4.740000000000000,6.180000000000000,8.240000000000000,80.269999999999996,18.000424878230881,0,0,0,0,26,21,24,13,24,8,11,11,14,10,8,13,13,18,13,18,19,19,18,18,10
E00005716,E01001155,Croydon,Croydon 010E,114.1000,2.7000,31584.987,"5","5","5","4","5","5","5","5","5","3",0.000000000000000,0.000000000000000,0.000000000000000,1681.750,5.32,0,5,0,0,4,5,0,1,5,5,4,35.149482727050781,4,3,"4","4","5","5",0,2,3,7.130000000000000,10.880450248718262,28.501470565795898,0.015476014857706,15.662072868732585,100.000000000000000,7.320000000000000,7.540000000000000,5.250000000000000,40.380000000000003,75.010000000000005,18.040467828847657,0,0,1,0,38,23,28,14,27,12,17,11,16,14,18,22,16,16,12,17,22,27,18,23,18
E00005797,E01001161,Croydon,Croydon 003D,96.4000,2.7000,30348.659,"5","3","3","2","1","4","5","5","5","3",0.000000000000000,0.000000000000000,0.000737989424899,4039.881,13.31,5,0,0,0,4,0,0,1,5,2,3,34.649159749348961,3,3,"1","3","3","3",0,0,1,13.550000000000001,10.425399780273438,25.633619308471680,0.006668739264042,51.361302538304429,64.000000000000000,4.050000000000000,6.010000000000000,4.860000000000000,44.729999999999997,71.640000000000001,18.017321673179389,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005314,E01001061,Croydon,Croydon 034D,82.7000,1.5000,30252.077,"4","1","1","3","2","1","1","3","2","3",0.000000000000000,0.000000000000000,0.000000000000000,6233.150,20.60,0,0,0,0,4,0,0,1,5,5,2,34.751666069030762,4,3,"2","3","1","5",0,1,2,7.948000000000000,9.694747924804688,21.323930740356445,0.008040059923223,49.688519938891979,0.000000000000000,5.810000000000000,5.130000000000000,0.770000000000000,16.440000000000001,38.960000000000001,18.004864576891791,0,0,0,0,18,11,15,9,16,9,13,9,13,11,12,11,12,10,9,10,14,14,12,12,11
E00005394,E01001077,Croydon,Croydon 032C,68.7000,2.7000,51556.909,"2","1","1","5","5","5","2","3","1","5",0.000000000000000,2.545160181601326,0.571069231116584,5949.413,11.54,5,0,0,0,0,0,0,1,2,2,3,32.994957923889160,2,,"1","4","1","5",0,2,3,5.326000000000000,9.617830276489258,20.373970031738281,0.018505446600315,22.504373581202248,86.000000000000000,4.740000000000000,6.920000000000000,1.700000000000000,10.289999999999999,29.910000000000000,18.143687733071893,0,0,0,1,28,23,25,12,27,7,9,10,12,7,10,12,12,13,7,8,16,16,15,15,13
E00005395,E01001082,Croydon,Croydon 032E,72.9000,2.9000,52506.558,"4","1","1","2","1","5","1","5","2","1",0.000000000000000,0.000000000000000,0.000000000000000,3188.156,6.07,0,0,0,0,0,0,0,1,5,5,4,32.676175253731863,1,,"3","2","1","2",0,0,1,23.481000000000002,9.722526550292969,21.220930099487305,0.006703288248696,64.845278131895597,100.000000000000000,6.380000000000000,4.190000000000002,0.730000000000000,38.549999999999997,35.969999999999999,17.673853419317535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005282,E01001060,Croydon,Croydon 034C,102.7000,3.1000,36761.237,"3","1","1","1","5","1","1","3","1","3",0.000000000000000,100.000000000016470,0.013920915738783,5539.615,15.07,5,0,0,0,0,0,0,1,1,2,2,31.430214166641235,1,,"4","3","1","2",0,0,1,25.747000000000000,9.550598144531250,20.498680114746094,0.001374776561939,15.044114852386750,12.000000000000000,6.660000000000000,5.970000000000000,0.830000000000000,10.539999999999999,31.000000000000000,18.014916212794596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005203,E01001046,Croydon,Croydon 023B,66.3000,1.7000,35632.317,"1","3","3","5","3","5","4","1","4","2",0.000000000000000,5.114615857576906,8.545569229100526,9388.291,26.35,0,0,0,5,4,0,0,1,2,1,1,33.353040059407554,2,5,"5","3","3","2",0,0,1,23.952000000000002,10.428489685058594,25.257799148559570,0.028349121233716,41.349177454944915,100.000000000000000,8.210000000000004,6.240000000000000,3.310000000000000,2.000000000000000,64.640000000000001,17.863547863296905,0,0,0,0,20,18,19,9,17,10,11,8,9,4,10,13,15,14,10,13,16,16,11,11,6
E00005283,E01001060,Croydon,Croydon 034C,47.2000,2.1000,59873.253,"3","1","1","1","5","1","1","3","1","3",0.000000000000000,46.674859811922239,0.031293142409891,21152.922,35.33,5,0,0,0,0,0,0,1,1,2,1,31.814276286533900,1,,"4","3","1","2",0,20,5,25.747000000000000,9.550598144531250,20.498680114746094,0.001374776561939,15.044114852386750,12.000000000000000,6.660000000000000,5.970000000000000,0.830000000000000,10.539999999999999,31.000000000000000,18.014916212794596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005202,E01001042,Croydon,Croydon 024B,45.6000,2.0000,81851.231,"4","5","5","4","5","5","5","4","3","3",0.000000000000000,0.000000000000000,7.133753651986572,6337.268,7.74,5,0,0,0,4,5,5,1,5,2,4,35.379718780517578,4,3,"5","1","5","5",5,26,5,4.706000000000000,12.271289825439453,35.925910949707031,0.016235838245710,16.016770353234229,100.000000000000000,7.870000000000000,1.700000000000000,5.430000000000000,20.800000000000001,53.060000000000002,17.998127750159234,0,1,0,1,36,28,32,18,31,10,14,13,17,12,14,20,19,16,12,17,27,27,22,22,14
E00005357,E01001070,Croydon,Croydon 040B,39.5000,2.7000,90116.283,"2","1","1","2","1","5","3","4","2","1",0.000000000000000,7.407790435657220,0.000000000000000,5929.006,6.58,0,0,0,0,0,0,0,1,1,5,4,31.657824516296387,1,,"2","5","1","1",0,1,2,34.365000000000002,9.644916534423828,20.999000549316406,0.005679008880918,58.704603287363142,100.000000000000000,5.670000000000000,9.270000000000000,1.850000000000000,17.309999999999999,39.219999999999999,17.674080317900440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005356,E01001067,Croydon,Croydon 041D,18.1000,2.8000,165792.236,"1","1","1","1","3","5","1","1","2","1",0.000000000000000,17.933852738694970,23.345237247227999,53097.722,32.03,0,0,0,0,0,0,0,1,1,1,1,30.511953700672496,1,,"1","4","1","1",0,2,3,36.494000000000000,9.728124618530273,21.202690124511719,0.003838695818411,41.349177454944915,100.000000000000000,4.770000000000000,8.820000000000000,0.740000000000000,0.870000000000000,36.740000000000002,17.674080317900440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00005355,E01001069,Croydon,Croydon 040A,27.9000,2.5000,129737.760,"1","1","1","4","3","4","2","1","1","1",0.000000000000000,2.009279998411649,0.000000000000000,30153.749,23.24,0,5,0,0,0,0,0,1,2,5,1,30.542709177190606,1,,"4","5","1","1",0,3,4,34.131000000000000,9.764382362365723,21.353649139404297,0.014966573648801,41.204691501399743,74.000000000000000,6.870000000000000,10.380000000000001,0.990000000000000,2.780000000000000,33.020000000000003,17.777882115006012,0,0,1,0,20,13,14,8,14,10,11,9,10,3,11,13,14,8,4,5,11,16,7,12,12
E00004931,E01000987,Croydon,Croydon 021C,81.1000,2.7000,43441.336,"1","5","5","5","2","1","2","1","2","5",0.000000000000000,0.000000000000000,10.273148565075029,2450.400,5.64,0,0,0,0,4,0,0,1,5,1,4,34.974404652913414,4,3,"2","4","5","5",0,3,4,7.404000000000000,11.061619758605959,30.701730728149418,0.020578280591787,42.849052895278895,1.000000000000000,5.290000000000000,7.650000000000000,1.510000000000000,0.980000000000000,36.570000000000000,18.206021294342733,0,0,0,0,19,17,18,8,17,10,11,13,14,6,8,12,15,14,9,14,17,17,15,15,9
E00005677,E01001136,Croydon,Croydon 007A,75.3000,1.9000,59001.634,"4","4","4","3","4","3","4","3","3","4",0.000000000000000,0.000000000000000,13.411823682397481,9643.840,16.35,5,0,0,0,4,0,0,1,5,1,2,35.390016035600141,4,3,"5","3","4","5",5,25,5,7.340000000000000,10.567970275878906,26.621660232543945,0.008570893954771,32.934310280397092,47.000000000000000,7.660000000000000,5.740000000000000,3.770000000000000,13.890000000000001,55.359999999999999,18.050053351391036,0,0,0,2,30,23,27,16,25,12,16,12,16,11,15,16,15,12,11,15,25,25,20,20,16
E00005670,E01001136,Croydon,Croydon 007A,113.6000,2.3000,25367.823,"4","4","4","3","4","3","4","3","3","4",0.000000000000000,0.000000000000000,0.000000000000000,2051.728,8.09,0,0,0,0,4,0,0,1,5,5,4,36.688940048217773,5,3,"5","3","4","5",5,5,4,7.340000000000000,10.567970275878906,26.621660232543945,0.008570893954771,32.934310280397092,47.000000000000000,7.660000000000000,5.740000000000000,3.770000000000000,13.890000000000001,55.359999999999999,18.050053351391036,0,0,0,0,26,19,23,16,23,13,17,12,16,12,15,17,16,14,12,16,21,21,16,16,12
E00005763,E01001149,Croydon,Croydon 006B,126.4000,2.4000,17489.916,"2","4","4","3","5","5","3","2","4","1",0.000000000000000,0.000000000000000,0.000000000000000,1518.657,8.68,0,0,0,0,4,0,0,1,5,5,4,34.785758972167969,4,3,"5","1","4","1",0,0,1,31.041000000000000,10.729290008544922,27.605129241943359,0.008736892922529,17.073619965956674,100.000000000000000,7.910000000000000,3.480000000000000,2.650000000000000,8.430000000000000,59.500000000000000,17.788890659534008,0,0,0,0,25,21,23,10,23,10,12,8,10,8,10,15,13,15,12,16,18,18,13,13,7
